run,condition,scenario,trace_path,battery_csv_path,energy_total_mj,battery_energy_valid,battery_current_nonzero_samples,battery_current_nonzero_ratio,avg_current_ma,avg_voltage_v,duration_s,sample_count,avg_power_mw,avg_cpu_freq_mhz,cpu_big_core_pct,cpu_freq_residency_ghz_s,cpu_energy_proxy_score,cpu_energy_proxy_per_s,peak_memory_rss_kb,frame_janks,energy_method,parse_error
71,csr,massive,data/runs/20260330_190406/raw/run_71_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_71_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
72,ssr,massive,data/runs/20260330_190406/raw/run_72_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_72_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.196,6.2,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
73,ssr,dynamic,data/runs/20260330_190406/raw/run_73_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_73_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
74,csr,massive,data/runs/20260330_190406/raw/run_74_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_74_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,7.3,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
75,csr,massive,data/runs/20260330_190406/raw/run_75_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_75_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
76,csr,dynamic,data/runs/20260330_190406/raw/run_76_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_76_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.196,7.3,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
77,csr,static,data/runs/20260330_190406/raw/run_77_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_77_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.195,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
78,csr,dynamic,data/runs/20260330_190406/raw/run_78_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_78_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
79,ssr,massive,data/runs/20260330_190406/raw/run_79_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_79_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
7,csr,dynamic,data/runs/20260330_190406/raw/run_7_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_7_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.202,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
